m_university_name,m_major_name
Florida State University,Romance Languages, Literatures, and Linguistics
Florida State University,Romance Languages, Literatures, and Linguistics
Florida State University,Classics and Classical Languages, Literatures, and Linguistics
Florida State University,Classics and Classical Languages, Literatures, and Linguistics
Florida State University,Classics and Classical Languages, Literatures, and Linguistics
Florida State University,Family and Consumer Sciences/Human Sciences, General
Florida State University,Family and Consumer Sciences/Human Sciences, General
Florida State University,Human Development, Family Studies, and Related Services
Florida State University,Human Development, Family Studies, and Related Services
Florida State University,Apparel and Textiles
Florida State University,Apparel and Textiles
Florida State University,Law
Florida State University,Legal Research and Advanced Professional Studies
Florida State University,Legal Research and Advanced Professional Studies
Florida State University,English Language and Literature, General
Florida State University,English Language and Literature, General
Florida State University,English Language and Literature, General
Florida State University,English Language and Literature, General
Florida State University,Rhetoric and Composition/Writing Studies
Florida State University,Liberal Arts and Sciences, General Studies and Humanities
Florida State University,Liberal Arts and Sciences, General Studies and Humanities
Florida State University,Liberal Arts and Sciences, General Studies and Humanities
Florida State University,Liberal Arts and Sciences, General Studies and Humanities
Florida State University,Liberal Arts and Sciences, General Studies and Humanities
